pesel,lecturer_rating,instructor_rating,course_rating
08414576700,7,7,4
16716254700,5,7,6
07497860200,7,6,4
51029588900,3,3,6
26556792500,8,5,7
44277577600,7,5,7
35878247600,3,8,2
02735757800,8,5,7
11549373100,8,7,4
39336064800,7,6,7
06490859100,7,4,5
26212755700,5,7,5
76397199400,4,8,8
25313262400,1,5,6
54088544500,5,7,5
83326133400,4,7,6
68583629800,8,5,6
84438750100,6,9,5
48582699300,7,7,6
58668583400,1,1,4
19228186700,8,5,4
32599672800,1,8,6
69228006700,5,8,5
40934763900,5,8,7
68785212000,5,8,1
03895504900,7,7,3
41715303200,5,6,6
68417343600,6,2,8
72390344500,6,6,4
06535294000,5,7,5
61237468100,6,4,1
79353372900,4,6,7
54154314100,5,7,4
06266491000,3,6,6
74214586000,6,7,7
88853630500,7,5,7
78475606700,8,2,8
73414183600,8,4,6
47162401000,5,6,7
60361268100,5,6,6
09801009500,3,4,6
47166416100,7,7,5
07241568700,6,5,9
52561123500,1,6,6
19895227400,7,7,6
36308829200,6,9,1
14722714700,8,4,7
28817982000,4,5,4
56844738900,5,6,6
62898219600,4,7,8
80680210400,6,9,4
68538285700,6,0,3
13549482800,8,6,4
59421268900,7,4,6
60920554200,9,9,6
74935155300,1,9,3
64311127700,8,5,7
39876715400,7,5,4
56097694900,3,9,6
47536798900,2,9,5
32168925700,8,9,6
14864841100,2,5,4
54975400300,6,4,4
18566844400,0,9,9
30387140100,2,8,7
64786371600,6,7,7
29025393100,7,7,6
23521651100,8,6,6
85514825000,4,8,4
17240287400,2,4,9
17679242600,3,5,7
80087620800,3,3,6
26017971600,4,7,6
06338445600,6,5,5
32225998500,6,5,4
50465439700,4,9,3
82180801800,4,7,4
29954737200,6,4,3
73481441700,6,1,5
35308480500,5,0,5
52759965500,2,8,5
49890128700,8,1,6
80918990300,7,6,5
77228025400,5,6,6
68215972700,9,7,4
09225796400,7,5,2
46864840600,5,5,6
66531274000,5,6,6
35210051400,1,9,6
41373270900,4,9,4
02129985900,4,5,4
36452768100,7,5,6
30755544300,7,5,7
65058312100,2,5,6
06452741300,7,6,5
13338282100,4,5,8
00503084900,4,6,6
31549716500,9,7,4
28683233400,4,5,6
64914151800,1,5,6
46922627600,5,3,7
71910213200,5,4,9
11122759500,5,6,8
89984859600,6,3,5
78839417100,7,5,6
35412555900,5,6,7
87490010900,6,4,3
37932557700,4,4,3
69982601700,6,5,6
32344913800,5,6,9
00244086800,4,5,7
28714809700,9,6,5
40995056000,6,2,7
17573108600,8,6,3
51737130100,3,5,3
01906122900,2,6,3
40852387800,0,6,7
66359686700,7,8,4
82106806500,6,9,2
83701395100,7,7,7
66967460200,8,9,3
07151581800,7,8,0
58122642200,2,6,6
32091096600,6,6,5
38318963300,5,4,8
66517918100,6,5,4
15544143400,8,6,8
46307773500,8,6,6
26423658200,6,4,1
11318285200,6,5,6
18421098600,8,8,0
47403191900,4,1,4
49561984800,5,5,5
69174142100,5,5,5
03606819800,9,5,6
18292285500,7,5,7
34033809100,6,5,2
86249172300,4,7,4
47163479200,6,6,4
16688895100,2,3,8
47072633400,7,8,1
11427199500,7,3,6
70336657600,6,4,6
01571490400,5,7,4
19490550700,7,0,5
77231133700,9,7,8
71777298800,7,7,7
79055356000,4,9,5
83622393400,0,6,1
58862721400,6,6,6
14761062200,5,6,4
84397516500,6,5,6
37783756500,7,6,9
51953784000,9,6,5
39814404600,6,6,6
59974094500,7,5,3
11006966600,8,5,5
71059602800,5,9,2
67897057700,6,7,6
29766673900,8,4,6
88238425300,8,8,8
66482669700,7,7,4
18970676200,7,3,6
33282376300,4,5,8
08335905700,8,2,2
62286943300,9,5,5
73191744600,7,7,4
16792064200,5,5,6
87992049500,5,5,6
61795716000,6,5,5
10291335000,7,6,6
58702280700,6,6,4
80162396500,6,6,9
62282132100,4,5,6
73655982700,7,7,3
61687834800,8,6,8
20039035100,1,7,4
62814318600,6,8,8
24110328400,2,6,6
71610811700,6,6,3
78203138800,5,7,5
11512429700,6,5,2
44305747800,3,7,6
15830312400,9,7,5
64318318300,8,8,4
72331790600,8,7,8
35608585300,2,4,3
32555157300,6,7,8
59877684200,6,4,4
22292062700,8,4,3
38230298800,3,8,6
77859288900,7,6,5
82432241700,8,5,3
50820598800,5,4,4
85550264300,6,5,4
04461729300,5,7,6
15952111600,3,8,4
86837634100,7,1,5
11538554700,4,2,6
13416935000,6,3,6
32444516600,8,5,1
22227439800,7,7,1
20281535400,5,4,3
62520781600,1,3,7
87405620700,5,4,7
30790162400,5,2,2
19124077600,5,6,7
68892546400,4,6,6
52367719500,8,4,2
79042221200,3,6,5
60747161000,7,9,4
00720928200,4,1,5
79510374600,6,3,1
54588138500,5,5,8
55089435000,9,5,6
43595993700,6,5,5
03308130400,6,5,9
33948568900,6,7,5
55074172900,5,6,4
85683663200,6,9,1
61159579800,5,7,4
20606579100,8,7,7
50532656000,6,9,7
23361212800,4,7,4
25960509100,7,4,5
55046148800,5,8,7
83846416400,7,5,4
09444445100,2,2,3
16641077500,7,5,3
49342155700,6,8,4
74394283500,2,6,5
57591121900,8,5,6
61940271800,5,6,6
04131972100,6,5,7
76185249300,5,6,2
44570955300,8,5,7
72536384900,8,7,4
02946063000,2,9,6
21050456100,5,8,6
25367743500,7,6,9
17165143500,6,4,6
53249922900,3,4,4
19137860000,9,4,4
20991704800,6,7,8
73176213100,5,5,6
54237253900,6,7,4
18140477300,6,6,5
12995264000,4,9,5
64214247600,2,5,5
74924144100,3,8,8
27913013400,6,5,4
09054191200,8,8,5
24833185500,7,6,7
22626839700,5,6,4
86108723600,5,6,7
00831277100,3,6,5
61128330200,9,6,4
26638360200,8,6,0
03181673100,6,7,2
36025278200,5,6,7
76514372800,7,6,7
75640391700,7,6,3
78182523500,3,8,2
40328930200,6,6,6
56148694200,5,6,5
38365387400,3,7,4
24207021800,6,4,3
22770702700,5,9,6
61192839300,8,5,6
70312117200,6,7,9
09574039200,9,4,4
58053167800,4,9,6
62552309800,7,7,4
29377306000,7,5,6
48054184700,6,6,6
05231372100,6,5,1
64882422600,8,6,5
34046366600,6,5,6
61713983700,3,6,3
84452454200,3,5,4
00114243300,5,7,5
70460371700,5,7,4
19148729600,7,7,2
75967259600,2,7,7
86764320600,6,5,6
34649356400,9,7,7
55661170700,8,6,7
66312348800,3,6,6
09105917500,5,1,4
83276730500,7,6,6
51971938400,6,6,5
58986072600,5,5,5
24451572600,7,7,5
89425847100,5,3,6
88993479100,5,6,6
89127396100,3,3,4
06911376300,6,2,3
76725632400,8,6,3
57746845500,7,2,9
79973128000,2,7,4
13511822100,7,6,7
33103721500,6,8,4
59925163600,5,5,6
19548180400,5,8,5
58631791900,5,7,4
25302478900,5,4,8
02424187800,5,6,4
72438882300,5,7,9
58983270300,9,7,5
81729345700,5,7,4
56048546500,3,5,2
16281391600,4,5,6
14202101900,3,5,5
09973815700,8,5,7
22685880600,8,8,6
48141522300,4,3,6
44881188000,3,6,5
28529793900,4,6,4
87388036500,2,6,4
78532365900,6,8,6
53702371300,6,7,4
03801050700,7,6,3
61538326800,5,2,8
29857297000,2,7,5
36903912000,3,6,9
10532278000,7,6,3
30712388000,7,5,5
53748713700,7,8,4
56584281400,5,8,4
01246357600,8,8,6
46806684800,9,9,6
52396614100,8,5,6
38093487000,5,5,0
36609249900,3,6,6
32158062900,7,8,6
42086880000,7,9,4
19462230800,8,6,4
08183225200,7,8,7
46234372600,7,7,7
56696961600,7,5,5
88057796700,6,6,4
38616278600,5,6,5
24502517200,7,8,5
86719203100,2,6,7
61187608600,7,7,4
00282782700,7,5,8
83764350200,8,6,6
75803762000,7,6,8
70373204600,5,6,7
05243859000,7,6,5
70884808100,5,5,1
01554687600,7,7,4
67502480500,8,6,5
54783145300,5,2,5
50916181300,2,5,5
74456348800,5,7,6
43468949800,7,6,2
85749393200,8,3,5
44250737000,7,7,6
22259306300,7,6,4
70288688700,4,5,2
72965205200,9,8,7
82008224700,6,7,7
47438696400,8,4,4
73437540600,5,6,9
79395972400,2,3,7
72683501500,8,4,5
12208200300,2,7,5
17120918300,7,6,3
68714908900,7,6,7
11824824000,7,6,6
77688578000,5,5,6
46526403700,4,4,3
32849066300,7,3,4
10096507000,9,8,4
57880558400,4,6,3
47594294500,4,4,8
18904670400,7,7,6
16556258300,7,8,1
38751699000,7,6,6
47028331800,6,7,7
37593345400,8,6,7
86498077000,5,4,1
44189598900,6,6,6
26735460400,5,6,6
84386795300,8,5,7
14131700200,6,5,4
77797500700,4,4,6
57893205500,4,5,4
67335439300,7,9,6
25987807700,7,9,5
70380350600,8,7,9
83353735900,9,7,3
10053372900,6,7,5
28464333600,5,8,6
83514413500,7,6,5
47955336400,4,4,6
44781812000,5,1,7
28962852600,7,7,4
44162671000,5,6,1
88275989400,5,7,8
35604797800,9,5,3
51219822600,4,5,7
00564910600,6,6,6
52703812600,7,9,7
54817357300,8,6,5
85386518200,5,4,4
77824641100,3,6,6
20095994000,4,6,8
55296619400,6,6,6
71510442200,4,5,4
77654346200,6,5,6
83290411100,7,6,3
34385098600,1,5,9
26002212300,3,4,6
22734793700,7,7,7
14849828900,5,7,6
38457155200,3,6,7
01053453200,8,2,5
16258299700,6,6,1
57507869100,7,6,8
32890239800,7,7,9
84266934200,6,6,5
18566128900,7,9,5
69647819800,5,7,5
14078850100,4,7,2
36229084600,7,7,1
74485917300,7,9,5
27003817200,2,6,8
26112949200,8,4,5
51813337000,6,5,2
36736083700,7,7,6
12109382900,5,9,6
87826693500,4,6,9
80996967400,6,7,6
07367255900,8,5,1
49331496300,4,6,4
43983897100,6,9,5
23475457800,6,5,9
88105110200,8,4,6
33301545500,7,5,3
31533361300,5,7,8
10436112000,6,8,9
24314274400,7,8,5
79581276400,8,8,9
15695824300,6,7,7
73730703100,5,7,9
85114140700,6,3,1
35581545300,6,5,2
67457972700,6,4,8
53784227500,7,8,8
72817258100,7,6,7
81845598200,6,6,6
50579738100,7,5,0
22209335300,6,9,6
79834992000,5,2,6
38954312600,6,5,7
41755224500,8,5,6
54353004300,7,3,5
67945494100,7,5,4
26919220900,5,7,7
28379637800,6,7,7
70889084300,9,6,5
35585784800,5,8,4
28893435400,3,6,7
07974772100,5,8,3
85730057000,5,7,7
31927175900,6,8,7
55393340100,6,7,4
81395891100,3,7,9
78079772700,7,0,6
50516613500,9,6,3
45490639700,5,6,7
00846856800,6,5,3
52768812400,6,7,6
67126477300,4,9,6
74298742800,4,8,6
56553707300,4,9,5
20522164300,3,6,6
38990070400,6,8,6
42225488300,5,5,4
53870599400,5,3,1
17228051800,4,6,5
25486454200,8,5,3
62493130100,3,8,4
12502409400,6,6,6
43615195400,5,7,2
45748449200,7,6,8
22786827600,7,8,6
86846660000,8,5,3
41786542200,5,7,0
61721760200,5,6,6
80871019000,5,5,7
06857852400,8,7,6
62059357100,1,5,6
25360463100,2,5,8
21713381600,5,5,6
59270188200,6,1,8
16363011700,7,3,2
10614595400,5,8,4
82636602700,4,1,6
17433016200,6,1,5
18127302400,5,4,7
04734652800,7,8,6
43925416400,5,3,4
86029382400,6,6,7
41008992000,6,5,6
77067399500,5,8,7
32402587400,5,2,6
88424651800,7,4,5
53240018400,4,7,9
44510545400,7,6,6
31145727400,8,5,7
14659421200,7,6,2
69321591200,5,9,6
51559094600,8,5,2
86374344100,6,4,3
71509171700,5,6,3
28389665100,6,2,6
66879456500,7,7,5
47574950000,6,5,4
23120529100,6,6,4
10833409700,7,6,4
40374351700,6,6,6
39006096800,7,6,7
55824105900,9,6,4
41950962800,4,5,5
87265518100,8,7,4
01394633900,9,7,6
52465441000,6,6,4
42419876000,5,7,6
74048327200,8,4,6
67176310500,5,5,5
89741672200,6,5,3
73640519500,8,7,6
35155434500,4,5,2
69039041500,7,9,7
57491866700,5,5,4
49578633100,6,6,8
84826805100,6,5,6
01879873400,6,6,5
60230712900,6,6,0
72508044900,5,5,6
87540295200,9,5,5
72249915000,4,6,7
42019687000,7,7,6
32576359400,6,8,8
47711119500,8,5,5
04246376800,9,8,6
12102827400,4,4,8
61107209800,5,6,7
39156938400,6,5,6
40135172700,4,9,5
13346571400,6,2,7
89301799000,2,4,5
69885965100,0,8,6
14827697600,6,0,6
47428655600,4,7,8
17926599000,6,7,5
64233912300,3,4,4
66876797100,6,5,7
06086973300,5,6,6
67391457500,5,4,7
73209002500,2,6,9
47182909800,7,5,7
71432594600,5,5,6
82326392000,3,6,9
61039927100,6,5,4
86692689800,4,8,4
31090781400,6,7,2
24512190800,6,6,6
45579286400,6,6,7
04840545800,2,5,7
12420215600,5,5,6
46904470000,6,4,8
76358421900,7,4,9
81469846200,6,5,7
47487917900,7,8,9
47085016500,8,6,4
36055261400,8,7,4
42618062400,8,7,5
03858497000,7,5,4
58894695400,5,3,8
34638746300,5,5,1
12776566200,2,5,5
44994902000,5,6,6
10376196500,5,8,4
70062181000,7,2,4
70201328500,4,5,7
86251151900,6,6,5
21085631400,7,7,6
41465126600,5,5,5
30459870300,4,6,6
25643368800,6,8,9
04839929200,6,3,4
16928498800,6,5,7
08003039300,4,1,4
68704960800,7,5,6
32221827000,5,3,5
09702409000,6,6,4
42522992000,6,7,4
11834029700,2,5,3
49096299300,6,7,7
73548739500,4,5,6
48441370100,7,9,7
71305813800,1,5,6
62715746600,2,1,7
55023027000,8,8,4
03427035200,5,6,5
82516477100,6,1,7
47163650800,7,6,5
55878232900,5,6,7
66767021700,6,5,6
16828697400,9,6,6
09859223300,5,7,4
52268038100,6,5,8
05608827800,2,6,3
25174583700,5,7,5
29744224900,3,4,8
25881756400,6,7,9
44046949300,8,5,2
66574116600,5,6,6
10920028500,6,6,4
22281986700,8,8,6
55828144900,7,6,6
63236874500,0,5,6
88690865600,4,4,6
67030098900,8,6,4
57597848000,6,9,6
17160331700,8,2,2
32476585100,7,5,4
29783783000,2,5,3
41420631900,7,9,6
46623614600,4,5,3
59189549600,5,6,5
14256113800,9,8,9
10248780000,7,3,4
39580128200,6,1,1
21523447100,6,6,6
50973341900,8,8,7
34685524300,6,0,5
74570058800,7,5,6
59496371400,4,5,6
28384485100,2,9,9
11271898200,6,6,4
36273497500,8,4,6
37667678400,6,6,2
39960102700,8,5,6
42533999000,5,7,1
36240229900,6,6,4
39872729200,6,8,2
27004341300,6,6,5
62530988000,7,2,2
57324994700,4,7,6
67988186800,1,1,2
67458569200,6,9,5
28168837500,6,3,2
56109040600,2,4,5
64697230900,9,5,6
66903527800,7,4,7
40794234700,5,6,7
71751821600,5,4,8
42671616800,6,7,6
75246223800,8,7,7
81134035600,5,9,5
78821965000,6,4,9
00449958100,7,2,6
64063207900,7,5,6
78081926800,5,5,6
70701729500,9,3,7
18472922600,6,6,4
39967896900,6,6,4
25776793600,7,5,8
71866841000,7,3,9
39109955500,8,7,6
58801431900,5,9,4
42194713100,3,2,2
25517583600,3,5,9
18064068700,5,5,3
75618006200,3,6,4
41706915800,7,4,4
58861297700,3,5,6
37771255200,1,9,1
54840564000,6,9,7
23745414300,4,9,5
78288195900,8,7,6
63704169300,5,7,8
48514206200,6,8,7
39960983700,6,1,5
34897265900,7,4,5
35320511800,6,0,5
74056518300,6,6,3
30548224300,8,7,8
52586012700,7,4,9
66424407300,4,5,6
87218580900,8,8,7
78859540800,6,7,4
68447156800,6,6,5
28090907000,2,6,5
28283825400,4,6,5
44833510000,5,2,5
57162130000,6,5,6
76855314200,6,9,6
65816525700,2,6,3
06864232600,4,6,5
37693156400,2,7,2
68681790300,3,9,4
62628213500,7,3,3
71278777600,8,4,5
02787166600,8,8,6
18688648800,7,4,2
38701672100,2,7,9
13461403800,5,6,6
24067131400,9,6,6
24969180500,7,5,6
87614427900,6,7,7
44370233600,6,8,7
56797856000,6,6,5
49591495900,6,8,7
12642552700,4,5,2
82198389500,5,6,4
50809872700,5,6,5
35838328700,5,8,5
71019998200,6,7,1
71230849000,6,9,8
15856544200,6,7,4
59804316400,8,3,7
65588692400,6,7,7
48380603900,5,5,5
10056909500,9,4,7
68149668300,6,6,4
87816284700,4,7,6
29862762600,7,6,4
87924464000,2,7,6
80057864700,9,8,4
54182382600,6,9,6
60729534900,8,4,7
21861481900,7,9,7
63781667900,7,2,8
67603051700,6,5,7
11240005300,3,4,8
58595927800,5,8,7
02557134300,5,6,4
88265772300,9,6,6
15202662000,7,9,5
62099494900,4,6,6
33437458400,4,6,3
69891730800,5,6,7
09065020900,6,5,7
70579574500,7,5,8
41218721700,4,6,7
32737710100,5,7,9
19802797700,4,4,8
22466907000,8,6,9
46545477700,8,6,4
20327410100,7,6,3
29405092200,3,5,7
75235819600,3,4,5
49596402100,0,6,4
67831789200,4,9,6
07511132600,6,9,9
68582402300,6,6,7
31422759800,4,4,6
33482472400,8,7,5
60656699800,6,7,6
50473703800,8,4,6
05528541400,9,8,7
59808900800,6,5,7
34376419400,3,6,5
38090857000,7,5,5
84250934400,5,5,4
20791834500,6,6,5
14358760900,2,8,3
61189534400,6,7,6
85017971100,5,2,6
60898731600,9,5,8
83281189600,5,9,7
22127320700,8,6,6
45340814100,7,7,3
25161057000,7,7,6
40398057600,9,6,4
65611364900,6,2,5
17544992500,7,8,6
22617776300,8,8,8
64523635400,5,6,5
01188968800,7,7,5
83222687500,9,6,1
35196626800,4,5,6
52085623100,2,6,4
26639269000,7,5,3
16327469100,9,5,2
33847856600,7,6,7
05148987600,4,9,3
50351070900,4,5,6
24333683500,4,0,7
84438953000,1,6,2
64002234300,7,7,0
61163715100,6,7,1
44843274100,5,6,4
15432870000,4,8,1
21919284400,5,7,6
81328784000,3,8,2
05825075800,8,7,5
15145842400,7,2,6
45112155700,7,8,7
27556435300,5,8,5
33603464800,6,5,8
05970278200,4,8,4
28902222300,6,5,8
05183002300,6,9,7
29125722600,8,6,3
40915336800,8,8,7
16353035600,3,5,3
27582454800,9,8,5
40777913500,6,9,7
79283849300,3,6,8
05767137300,7,2,9
29757803100,3,6,5
60314824900,6,6,7
74078356300,7,6,4
79225378800,5,3,7
36215607700,4,0,8
20520024600,2,5,6
88027514200,5,7,7
21943004900,3,7,3
59932583100,4,6,7
47906422200,6,4,6
69862504100,9,5,6
50307865800,6,7,6
02810379900,7,5,8
06101593900,3,5,3
12126727000,4,8,4
67903073100,4,6,7
12626488900,8,4,7
85022594000,8,7,6
74089626300,3,6,7
57313671300,0,6,5
18030859100,7,7,9
39770991200,8,6,4
89061081300,6,7,8
71086764400,6,9,7
76429308600,7,6,2
36861851600,5,7,4
37076493100,9,2,6
14875378700,4,1,0
78908029600,8,8,8
42913571300,8,2,4
51269949900,7,6,4
18766614400,7,5,6
43235894800,4,9,8
28225359300,8,5,7
78285565000,5,8,3
70335082800,5,2,7
87628192800,7,8,3
21386164800,2,7,3
79824885600,7,5,6
50354200600,5,6,4
79716050400,5,6,3
49773343900,7,7,5
86473134600,8,6,3
62497978700,7,5,7
85457333700,6,9,5
42911839900,5,7,7
00706182700,7,9,4
16659441500,9,7,5
47286553400,6,7,5
57644273700,5,7,6
41923845100,6,1,4
35109625600,6,6,4
22659272100,6,6,6
64220794600,9,6,6
35732889500,8,5,4
71339432900,6,8,6
16568740300,7,8,4
16367006700,6,8,3
46066023200,6,9,9
48616186800,5,5,3
88437225300,5,8,5
47517997000,2,6,3
23623268500,8,7,7
67757134800,7,7,4
14791772900,7,6,5
53050692100,1,6,7
71282183300,6,5,5
29133262000,6,5,2
45180522100,8,6,5
50902534600,4,8,7
31682585300,6,5,5
43468242100,3,8,5
52090932600,8,6,8
30706926200,8,6,3
02386619900,7,9,6
36090200000,5,5,2
21873947900,5,5,8
48758351300,4,8,5
18755754200,7,7,9
08932962200,6,6,9
06447220500,7,7,7
66285966400,4,4,7
80615796200,6,7,3
79117248200,3,2,2
46442935700,2,1,6
06203644900,4,6,6
65184740800,5,5,5
03112623900,7,6,7
54873956900,7,7,3
60992644400,5,5,7
06325932300,9,9,4
04470094800,6,8,4
29752669600,7,4,5
71158414400,8,6,4
44190878200,6,0,8
45889736500,3,4,9
89935716900,6,7,2
55736479800,6,5,7
20251898300,4,6,4
65533991000,7,5,7
03354129100,6,7,4
87854015800,8,6,5
54185818400,8,6,7
55586090000,5,6,7
89986026700,4,6,7
78212257000,8,6,5
53611598000,9,6,5
30767230100,7,6,8
26194379800,5,6,4
11163932100,3,7,2
32377497400,6,7,9
22781089600,6,9,7
20043537100,8,3,7
21419777400,4,6,4
79187867900,6,7,5
35449932400,8,7,5
67966939000,7,4,5
86380606900,6,8,7
09115742700,8,6,0
23159765900,6,5,2
77196655900,9,8,8
84092772000,9,2,1
00523275300,6,7,9
22110985500,3,6,3
88916583800,6,5,6
65019820200,5,6,3
06394928400,3,9,4
59938600600,4,7,3
85214101500,7,6,6
26461141300,5,8,2
24285239400,8,4,6
65944848600,9,5,6
05189464400,4,5,3
11010935400,6,8,8
30524492200,5,6,6
13982859200,1,6,7
42716098700,5,4,6
85667505800,7,5,4
81638921600,5,6,2
65418673700,7,6,4
70194225200,8,9,2
26221753000,9,8,7
20350047300,6,9,6
46717076700,6,0,2
80534636000,5,8,4
07038167100,6,7,6
19174533800,6,5,2
44660756100,4,6,6
50137858100,0,5,6
63098258100,4,8,5
39954562600,5,8,6
55672588400,7,8,7
49482533500,1,0,7
62440026400,3,7,7
02512596500,7,6,5
06674224400,5,5,0
64845995300,6,6,4
58390985600,3,9,3
83576122800,8,4,5
70307439900,7,6,5
88820884100,8,3,5
83236823400,6,6,6
46440441400,7,6,6
79737159000,7,6,7
82229065300,4,8,4
83652254000,7,4,7
76835779400,6,7,5
74424678000,7,8,9
81633284900,3,8,3
86905925300,9,6,6
59673730500,7,5,5
80479954600,5,7,3
88586397400,6,9,3
03412432900,6,5,4
57755106100,8,4,5
39212510800,6,5,5
40281109200,7,5,7
09569185900,6,4,5
24373595400,8,3,6
57014842600,7,5,4
89203731400,6,9,1
44131673500,7,6,6
19418488700,5,6,7
41067864800,6,0,4
85443263000,8,5,9
22506504900,6,9,5
83276632200,3,6,2
39746156100,9,7,2
55491250100,6,7,8
75512180600,5,9,7
48477785200,6,4,6
74709640100,5,6,2
72168687400,5,5,4
18559685900,6,6,7
03587434700,6,6,2
72449629000,5,7,5
30274424500,0,5,6
78751684500,8,7,3
26933233800,7,6,6
54573570700,6,6,7
18516429800,9,7,6
17636523700,8,6,4
61089308600,6,6,4
66303015200,5,4,6
54034811500,7,9,5
75803897300,5,9,4
48319103400,6,1,6
41217366200,3,5,6
40154741600,9,9,6
52497849200,6,8,6
80080836100,7,6,7
41460526600,5,6,5
48026119800,3,7,6
76066037300,4,7,5
17230834900,3,8,5
44991826600,7,6,7
86125417400,6,8,4
87019525600,0,5,5
37452173500,7,7,5
55208590900,9,8,8
31692214800,2,4,4
79993957400,9,6,6
77686130000,4,8,4
48061004200,8,6,4
82921262000,7,7,3
84015002500,7,7,4
43788860300,4,3,6
34259455400,5,5,6
54674647500,4,5,2
53699492600,5,5,4
83160940400,4,9,8
14494804200,5,4,7
25739670000,9,7,7
63174425600,6,5,6
53138088000,9,6,8
00518433800,6,5,4
28176438700,4,6,6
53677889000,7,7,4
42187889600,8,9,5
77932866200,3,7,4
55804006400,4,4,6
04895319300,5,5,4
74663325700,3,5,6
38416643000,4,5,9
84716742600,8,4,9
88804514400,0,8,4
68671503200,6,8,3
52854388000,7,6,2
85515883700,2,5,6
60012565200,8,8,6
44174247200,7,5,9
56821354000,7,6,5
04384239000,2,4,0
70340446100,6,5,5
75538884500,6,5,2
38114320900,7,4,4
73755113800,5,5,6
07734320900,7,7,8
34333859900,7,1,5
14664711400,2,7,5
14854803000,7,7,6
46099450800,5,6,9
62768541700,7,1,3
44150574400,6,4,4
53145102100,4,0,8
14577375400,6,7,4
76199971100,7,6,6
72107662700,6,6,7
51053754200,6,3,2
77292184700,4,6,5
53643923300,8,4,7
59363609400,4,5,3
79382932600,6,9,6
44360459600,3,6,9
39188903200,2,6,4
49451617200,6,7,7
00707397500,7,8,5
82710754900,6,9,5
77120642200,7,7,6
36544921000,6,7,7
56383396300,4,7,5
37837247600,7,2,5
49916111300,7,5,9
69680557800,5,8,5
24617374500,7,7,4
19767605700,6,2,1
23152974600,6,7,2
78446123300,5,5,4
20603929500,9,9,6
35449828700,7,6,8
01906637800,7,6,5
71146142300,4,6,7
69456150300,6,5,6
22987848400,5,5,5
03786843700,7,6,7
76483955400,5,7,3
26443054000,7,5,6
85055185600,4,4,9
79713874400,8,3,7
65948953300,6,1,5
84184587200,6,6,5
83201953200,9,7,7
12039071200,7,6,6
88581337400,1,1,6
17205263200,6,9,4
40488941500,6,5,2
40182713000,2,5,6
16612477900,4,5,3
19169451900,6,4,4
78260056300,6,7,6
55092481300,6,9,7
72927933600,6,6,4
64358272000,5,3,0
26512999700,8,6,6
85597124500,3,5,8
66142972400,4,8,5
79822492600,2,6,9
82685062200,5,4,6
17723592500,8,7,3
08118230900,7,9,7
08596717800,7,4,4
49369857600,5,5,6
79285209300,5,6,6
26144820300,5,4,1
71478444600,7,6,2
59558340300,7,6,9
05489156800,6,5,4
51790905900,7,9,3
61039028700,5,6,6
04454197000,5,9,8
77066589900,8,5,4
36974908300,6,7,6
70284739500,6,5,8
12007168300,8,6,5
75156012800,7,8,5
30382347300,4,7,9
00578649900,9,6,5
34946569200,8,6,6
72075019000,6,7,8
00892427400,4,6,5
41148377500,9,7,6
00284222000,9,4,4
53430001800,5,7,6
36628383500,3,7,5
51811376800,2,7,6
52025726700,6,6,4
16578504000,8,7,5
52589982900,1,6,1
16458551400,1,6,3
32489854900,7,7,3
58969749900,7,4,6
73847816400,2,5,1
27679736700,7,7,6
75845724700,6,6,5
75580706700,7,7,4
50610618200,5,6,6
74816823600,4,6,2
73509734600,7,8,4
27887713000,1,8,2
02455935300,5,5,5
41846825600,6,4,5
54086417300,4,8,6
81543552600,2,8,6
67119722700,0,8,7
64919694100,6,6,4
50977319500,7,4,2
00859890800,3,6,6
18954934000,8,6,8
62432377000,7,6,7
66488577900,2,5,5
37448233600,3,7,5
64028183100,9,4,7
34025109200,9,6,6
16781054500,7,2,7
21269830800,6,4,5
14009112700,2,4,6
82171175500,1,4,5
12089127900,5,4,6
24603109600,6,8,4
17005948600,6,7,7
88787865800,8,7,3
30349641400,9,6,4
70113802300,4,7,6
87370763900,4,5,6
56037999500,3,4,6
23081787500,6,8,3
89097123300,6,6,5
43083841100,2,8,5
81479169700,5,5,6
51226714300,4,0,5
28911853800,9,8,3
70567360300,1,6,3
29993679800,4,6,5
27634413500,1,6,4
09304915000,7,2,6
05812857100,4,9,2
53474276700,4,6,4
65127864100,6,4,2
75526959900,2,9,5
45780099600,7,6,3
38465578300,7,5,2
57508822200,6,5,6
58226294800,7,5,7
55671394800,4,7,3
52840809500,4,4,7
04523003600,5,7,7
11393423100,5,7,2
69491015000,5,0,5
80278429600,7,3,5
29285084200,6,6,6
51431968900,7,6,4
56855612200,7,5,4
